=================
MKR-8  auc: 0.9171  acc: 0.8435
epoch 150    train auc: 0.9627  acc: 0.8947    eval auc: 0.9189  acc: 0.8471    test auc: 0.9177  acc: 0.8459
epoch 151    train auc: 0.9630  acc: 0.8956    eval auc: 0.9191  acc: 0.8472    test auc: 0.9180  acc: 0.8455
epoch 152    train auc: 0.9634  acc: 0.8960    eval auc: 0.9182  acc: 0.8466    test auc: 0.9170  acc: 0.8454
epoch 153    train auc: 0.9629  acc: 0.8952    eval auc: 0.9190  acc: 0.8471    test auc: 0.9178  acc: 0.8457
epoch 154    train auc: 0.9630  acc: 0.8959    eval auc: 0.9192  acc: 0.8467    test auc: 0.9180  acc: 0.8460
epoch 155    train auc: 0.9632  acc: 0.8958    eval auc: 0.9187  acc: 0.8471    test auc: 0.9176  acc: 0.8458
epoch 156    train auc: 0.9630  acc: 0.8951    eval auc: 0.9187  acc: 0.8465    test auc: 0.9176  acc: 0.8459
epoch 157    train auc: 0.9631  acc: 0.8956    eval auc: 0.9185  acc: 0.8473    test auc: 0.9173  acc: 0.8459
epoch 158    train auc: 0.9632  acc: 0.8961    eval auc: 0.9185  acc: 0.8464    test auc: 0.9175  acc: 0.8450
epoch 159    train auc: 0.9628  acc: 0.8950    eval auc: 0.9189  acc: 0.8459    test auc: 0.9178  acc: 0.8447
epoch 160    train auc: 0.9631  acc: 0.8956    eval auc: 0.9188  acc: 0.8471    test auc: 0.9175  acc: 0.8454
epoch 161    train auc: 0.9633  acc: 0.8959    eval auc: 0.9189  acc: 0.8475    test auc: 0.9176  acc: 0.8456
epoch 162    train auc: 0.9629  acc: 0.8954    eval auc: 0.9191  acc: 0.8470    test auc: 0.9179  acc: 0.8455
epoch 163    train auc: 0.9631  acc: 0.8958    eval auc: 0.9187  acc: 0.8465    test auc: 0.9176  acc: 0.8457
epoch 164    train auc: 0.9633  acc: 0.8959    eval auc: 0.9182  acc: 0.8470    test auc: 0.9173  acc: 0.8451
epoch 165    train auc: 0.9629  acc: 0.8947    eval auc: 0.9187  acc: 0.8462    test auc: 0.9178  acc: 0.8449
epoch 166    train auc: 0.9630  acc: 0.8956    eval auc: 0.9186  acc: 0.8470    test auc: 0.9175  acc: 0.8457
epoch 167    train auc: 0.9631  acc: 0.8958    eval auc: 0.9183  acc: 0.8464    test auc: 0.9171  acc: 0.8453
epoch 168    train auc: 0.9630  acc: 0.8956    eval auc: 0.9190  acc: 0.8471    test auc: 0.9178  acc: 0.8458
epoch 169    train auc: 0.9632  acc: 0.8959    eval auc: 0.9188  acc: 0.8468    test auc: 0.9178  acc: 0.8455
epoch 170    train auc: 0.9632  acc: 0.8960    eval auc: 0.9189  acc: 0.8473    test auc: 0.9177  acc: 0.8454
epoch 171    train auc: 0.9629  acc: 0.8950    eval auc: 0.9187  acc: 0.8461    test auc: 0.9175  acc: 0.8452
epoch 172    train auc: 0.9632  acc: 0.8960    eval auc: 0.9188  acc: 0.8471    test auc: 0.9175  acc: 0.8453
epoch 173    train auc: 0.9634  acc: 0.8964    eval auc: 0.9181  acc: 0.8463    test auc: 0.9170  acc: 0.8450
epoch 174    train auc: 0.9630  acc: 0.8956    eval auc: 0.9184  acc: 0.8464    test auc: 0.9172  acc: 0.8447
epoch 175    train auc: 0.9630  acc: 0.8956    eval auc: 0.9191  acc: 0.8469    test auc: 0.9180  acc: 0.8454
epoch 176    train auc: 0.9632  acc: 0.8961    eval auc: 0.9187  acc: 0.8465    test auc: 0.9175  acc: 0.8453
epoch 177    train auc: 0.9630  acc: 0.8955    eval auc: 0.9185  acc: 0.8465    test auc: 0.9173  acc: 0.8454
epoch 178    train auc: 0.9630  acc: 0.8957    eval auc: 0.9193  acc: 0.8475    test auc: 0.9181  acc: 0.8458
epoch 179    train auc: 0.9632  acc: 0.8958    eval auc: 0.9186  acc: 0.8468    test auc: 0.9175  acc: 0.8452
epoch 180    train auc: 0.9634  acc: 0.8962    eval auc: 0.9181  acc: 0.8462    test auc: 0.9168  acc: 0.8453
epoch 181    train auc: 0.9635  acc: 0.8965    eval auc: 0.9182  acc: 0.8470    test auc: 0.9169  acc: 0.8457
epoch 182    train auc: 0.9631  acc: 0.8956    eval auc: 0.9186  acc: 0.8467    test auc: 0.9175  acc: 0.8451
epoch 183    train auc: 0.9630  acc: 0.8958    eval auc: 0.9184  acc: 0.8469    test auc: 0.9173  acc: 0.8456
epoch 184    train auc: 0.9635  acc: 0.8964    eval auc: 0.9180  acc: 0.8462    test auc: 0.9168  acc: 0.8455
epoch 185    train auc: 0.9635  acc: 0.8961    eval auc: 0.9186  acc: 0.8460    test auc: 0.9175  acc: 0.8449
epoch 186    train auc: 0.9629  acc: 0.8955    eval auc: 0.9187  acc: 0.8463    test auc: 0.9175  acc: 0.8450
epoch 187    train auc: 0.9631  acc: 0.8961    eval auc: 0.9191  acc: 0.8468    test auc: 0.9179  acc: 0.8454
epoch 188    train auc: 0.9633  acc: 0.8965    eval auc: 0.9189  acc: 0.8466    test auc: 0.9176  acc: 0.8458
epoch 189    train auc: 0.9632  acc: 0.8960    eval auc: 0.9184  acc: 0.8467    test auc: 0.9171  acc: 0.8457
epoch 190    train auc: 0.9631  acc: 0.8955    eval auc: 0.9187  acc: 0.8467    test auc: 0.9176  acc: 0.8460
epoch 191    train auc: 0.9635  acc: 0.8964    eval auc: 0.9183  acc: 0.8468    test auc: 0.9172  acc: 0.8450
epoch 192    train auc: 0.9632  acc: 0.8954    eval auc: 0.9183  acc: 0.8464    test auc: 0.9172  acc: 0.8449
epoch 193    train auc: 0.9635  acc: 0.8963    eval auc: 0.9182  acc: 0.8462    test auc: 0.9169  acc: 0.8451
epoch 194    train auc: 0.9633  acc: 0.8961    eval auc: 0.9187  acc: 0.8469    test auc: 0.9174  acc: 0.8456
epoch 195    train auc: 0.9630  acc: 0.8955    eval auc: 0.9187  acc: 0.8466    test auc: 0.9174  acc: 0.8457
epoch 196    train auc: 0.9631  acc: 0.8959    eval auc: 0.9191  acc: 0.8472    test auc: 0.9179  acc: 0.8459
epoch 197    train auc: 0.9636  acc: 0.8965    eval auc: 0.9179  acc: 0.8463    test auc: 0.9168  acc: 0.8445
epoch 198    train auc: 0.9632  acc: 0.8955    eval auc: 0.9186  acc: 0.8461    test auc: 0.9175  acc: 0.8455
epoch 199    train auc: 0.9634  acc: 0.8964    eval auc: 0.9179  acc: 0.8462    test auc: 0.9167  acc: 0.8450
